Issue Number,Title,State,Labels,Created At,User,Body,URL
550,Helping sorting the Miscellaneous category,closed,"['enhancement', 'help wanted']",2016-02-27T13:07:20Z,AllThingsSmitty,"As mentioned in https://github.com/sindresorhus/awesome/issues/548#issuecomment-189576619, it will be helpful if we can go through the Miscellaneous section and group resources together to form new categories. A category should have at least 2, preferably 3 items.
",https://github.com/sindresorhus/awesome/issues/550
548,Revisit applying alpha sorting of lists,closed,[],2016-02-27T02:27:21Z,AllThingsSmitty,"This project has grown considerably in the last year. Perhaps it's worth revisiting the past suggestion that lists and categories be sorted alphabetically.

Reference: https://github.com/sindresorhus/awesome/issues/112
",https://github.com/sindresorhus/awesome/issues/548
544,Can I order pizza here?,closed,[],2016-02-23T20:08:26Z,dikiaap,"Need help with it.
",https://github.com/sindresorhus/awesome/issues/544
537,awesome can be used to do?,closed,[],2016-02-17T06:44:12Z,minterjiang,"awesome can be used to do?
",https://github.com/sindresorhus/awesome/issues/537
517,A possible duplicate but a different layout,closed,[],2016-02-02T16:25:16Z,lnishan,"Recently I made my list for competitive programming: [lnishan/awesome-competitive-programming](https://github.com/lnishan/awesome-competitive-programming)

I wasn't aware that there was a repo under a similar name: [hkirat/awesome-competitive-coding](https://github.com/hkirat/awesome-competitive-coding)

First of all, I believe the better term is ""Competitive Programming"". (See [Competitive programming - Wikipedia](https://en.wikipedia.org/wiki/Competitive_programming))  
Secondly, the layout is vastly different. I listed many more websites and covered different aspects of competitive programming. I cannot really think of a way to cooperate besides adding a link to his list.

More importantly, part of the reasons why I made this list is that there are already several similar lists out there and none of them is complete. (See my [List of lists](https://github.com/lnishan/awesome-competitive-programming#list-of-lists) and [Open courses](https://github.com/lnishan/awesome-competitive-programming#open-courses) section)

What would be a good way to resolve this issue?
",https://github.com/sindresorhus/awesome/issues/517
516,Do you think conventional-changelog belongs here?,closed,[],2016-02-01T01:15:56Z,stevemao,"https://github.com/ajoslin/conventional-changelog and the cli https://github.com/stevemao/conventional-changelog-cli

Its a tool to generate a changelog from git metadata. Used by angular and jshint. It can be used for both front-end and back-end development.

If not, does it belong to your other list? Thanks.
",https://github.com/sindresorhus/awesome/issues/516
504,Helping reader find most relevant content,open,[],2016-01-25T19:40:20Z,dmitriz,"First of all, let me thank @sindresorhus and everyone else for your titanic efforts to make these lists so awesome, it is greatly appreciated!!!

The problem I'd like to address though, is a challenging task to keep the lists relevant as things can move very fast and projects become deprecated, obsolete, outdated, unmaintained etc. As an example I can mention [the list of AngularJS seed projects](https://github.com/gianarb/awesome-angularjs#seed-projects), many of which are sadly quite old and full of what nowadays considered bad practices.

Showing some of these old projects to a newcomer without proper warning can actually be considered **harmful**, as people can mistakenly learn some bad practices from there without being aware that they are. Especially with AngularJS this feels like a problem with people misjudging the framework based on the outdated information, when modern best practices actually solving many of those old problems. Given the current fast pace of the JavaScript ecosystem and the overwhelming and growing amount of information, this problem will likely only get worse.

On the opposite side, the most modern, recent and relevant projects can **sadly blend and get lost** amidst other older ones, making it hard for the reader, especially beginner, to find them.

So I'd like to suggest to discuss possible ways to mitigate this challenge, and help the reader by adding various meta-data beside the links that would help to decide which links to check first.

I have previously proposed [to timestamp the list entries here](https://github.com/sindresorhus/awesome-nodejs/issues/432) as one possible meta-data that may be easy to automate and @sindresorhus rightfully suggested it belongs here. It is based on the assumption that the resource was considered ""awesome"" at the time when the link was put and the reader would quickly see when that happened.

I think that would really help the reader with the type of resources whose awesomeness might change fast in time. I'm sure the author would not put many of those links now but wants to keep them for historical or whatever reasons. 

It is not a perfect solution and might not be so helpful for other types of resources, where other clues may be needed. However, it is a simple information that would keep things more transparent, and may have different use for different people. Also it would help the maintainers to feel less guilty and less responsible for the content by clearly saying how old it is.

As @sindresorhus [pointed](https://github.com/sindresorhus/awesome-nodejs/issues/432#issuecomment-172311291), this metric may be flawed e.g. for `npm` packages, where other information could be useful such as:
- the number of downloads;
- the number of stars;
- the number of open issues;
- the date of the last commit;
- the size of the package with all dependencies.

Especially the package size with dependencies and how long it takes to download is what I found very hard to estimate in advance.

Of course, any meta-data generation should be fully automatic and should not add any burden to the author. If anything more can be done to save the author's time -- the better!
",https://github.com/sindresorhus/awesome/issues/504
501,API to search / fetch awesome data,closed,[],2016-01-23T20:32:44Z,millaisnick,"I was wondering if someone is already working on an API to be able to fetch the different awesome lists. Basically I am thinking of a simple script that will wget or curl the markdown and parse, pick your best heuristic, the lists to retrieve something like:

```
$  awesome awesome
```

```
{
  name: awesome-nodejs,
  url: https://github.com/sindresorhus/awesome-nodejs
  ...
}
```

You should be able to get the items from any awesome list if you indicate either a name or url.
",https://github.com/sindresorhus/awesome/issues/501
479,Non-english lists,closed,[],2016-01-15T19:36:10Z,davisonio,"How about adding lists for awesome lists which aren't in english?

We could create files called `readme-de.md` `readme-fr.md` etc. For example there's lots of awesome lists in Chinese from [here](https://github.com/justjavac/awesome-awesomeness-zh_CN).

Obviously this may take some work ensuring that lists are suitable and follow the awesome manifesto, so we'd need some help from those who are able to understand those languages and check for a license, contributing guidelines etc. 
",https://github.com/sindresorhus/awesome/issues/479
477,Mongo?,closed,[],2016-01-13T09:39:37Z,22Viig,"I just came for the first time on this repo, I searched for Mongo and ... surprise, not even a single link about Mongodb? why?
",https://github.com/sindresorhus/awesome/issues/477
470,found a bunch of repos that are maybe not in here,closed,[],2016-01-07T13:23:08Z,pokeball99,"https://github.com/search?q=d7305f38d29fed78fa85652e3a63e154dd8e8829&ref=searchresults&type=Code&utf8=%E2%9C%93
this all github ¨awesome¨ repos that can be found with the awesome badge(~500), just putting this here so someone can go though them
",https://github.com/sindresorhus/awesome/issues/470
444,Meteor + TheIntern.io - Automate Testing Link,closed,[],2015-12-11T05:33:37Z,harpreetkhalsagtbit,"Hi

I have developed a tutorial for Automate Functional Testing of **Meteor** with **TheIntern.io**. 

**Environment Setup**
https://gist.github.com/harpreetkhalsagtbit/ffb4cea37fcc02efa250

**Example Tutorial - Meteor + TheIntern**
https://gist.github.com/harpreetkhalsagtbit/55022792c1b6ab4367c4

Please have a look at these link and let me know if you think these links are usefull. How can I contribute this to your repo?
",https://github.com/sindresorhus/awesome/issues/444
435,make each category listed in alpabetacale order,closed,[],2015-12-02T13:28:45Z,pokeball99,"just to make it a little bit more organised
",https://github.com/sindresorhus/awesome/issues/435
427,Website for searching in awesome.,closed,[],2015-11-26T17:34:26Z,lockys,"Hi, dear all
First, thank all authors of awesome list, it makes the world better.

I don't know that if there are similar projects for these.
I am trying to exact awesome lists into JSON in my leisure time(still working on it) and build a simple website for searching awesome. Hope it's a helpful thing :p

~~I am looking forward to someone to PR any awesome list in JSON format like this because the format of awesome lists are different so that it's not so easy to write a general program to extract them into JSON I think.~~

It's not an issue actually and can be closed undoubtedly. 
if you get interested, below is the repos:
https://github.com/lockys/awesome-search

the JSON repo:
https://github.com/lockys/awesome.json

site:
https://awesomelists.top

tks.
",https://github.com/sindresorhus/awesome/issues/427
424,For Girls.,closed,[],2015-11-22T23:11:45Z,cristianoliveira,"A list of awesome inclusive events/projects/initiatives for women in the tech area. :rose: :computer: :gift_heart:
https://github.com/cristianoliveira/awesome4girls
",https://github.com/sindresorhus/awesome/issues/424
418,Create a sub-category in vim for vim configration,closed,[],2015-11-18T12:18:58Z,amitkverma,"best config list so far in my known is https://github.com/amix/vimrc
",https://github.com/sindresorhus/awesome/issues/418
414,Maintainer wanted for COBOL list,closed,[],2015-11-12T11:20:33Z,sindresorhus,"The current maintainer @dshimy doesn't seem active. Would be happy to switch the link to an actively maintained fork if anyone is interested.

https://github.com/dshimy/awesome-cobol
",https://github.com/sindresorhus/awesome/issues/414
410,Website?,closed,[],2015-11-10T04:38:14Z,keon,"i can make one
",https://github.com/sindresorhus/awesome/issues/410
409,"Starting my awesome list, DevOps",closed,[],2015-11-09T13:44:13Z,joubertredrat,"On this week I will finish this

https://github.com/joubertredrat/awesome-devops

Is possible to add in your list when I finish?
",https://github.com/sindresorhus/awesome/issues/409
365,The awesome-c that you have listed here is very far behind mine,closed,[],2015-10-21T05:09:56Z,kozross,"The awesome-c link you guys have is _severely_ behind my mainline, which is not Github-hosted. Unless you have a reason to link to an inferior version purely because it's on GitHub, I would ask that [mine](https://notabug.org/koz.ross/awesome-c) be linked to, as it contains more up-to-date resources and is better-organized. Furthemore, it seems the maintainer is making no effort to keep up with my changes or even introduce new material, which is basically just sending users down a bad alleyway.
",https://github.com/sindresorhus/awesome/issues/365
360,Include Awesome AWS in the list,closed,[],2015-10-18T17:49:52Z,swaroopch,"https://github.com/donnemartin/awesome-aws
",https://github.com/sindresorhus/awesome/issues/360
349,NoSQL,closed,"['help wanted', 'list request']",2015-10-09T21:06:29Z,ffffranklin,"Maybe it's too-early-in-the-game for this but it would be ~~nice~~ **awesome** to see a list on NoSQL.  Data structuring best practices, tutorials, talks and articles.  Some links I've come across in the past:
- https://www.firebase.com/docs/web/guide/structuring-data.html
- http://blog.nahurst.com/visual-guide-to-nosql-systems
- http://docs.mongodb.org/manual/core/data-modeling-introduction/
- https://highlyscalable.wordpress.com/2012/03/01/nosql-data-modeling-techniques/
",https://github.com/sindresorhus/awesome/issues/349
340,Add awesome-gamedev,closed,[],2015-09-30T14:25:03Z,pizzamaker,"https://notabug.org/koz.ross/awesome-gamedev

Awesome-gamedev is much larger than the current one under Game Development.
",https://github.com/sindresorhus/awesome/issues/340
323,CoffeeScript,closed,[],2015-09-17T11:54:09Z,faustinoaq,"I'm sorry, I didn't read the guidelines. [My mistake](https://github.com/sindresorhus/awesome/pull/322)
I will work in an awesome-coffeescript after read the guidelines
I like CoffeeScript and Python syntax, but What do you think about CoffeeScript today?
Is TypeScript better than CoffeeScript?
Did we need CoffeeScript?,
It's just Javascript
",https://github.com/sindresorhus/awesome/issues/323
304,What about Alphabetization?,closed,[],2015-09-05T11:44:00Z,ruben-ar14-mons,"I´ve seen that at many other projects and i ask many other project maintainers, if they would do it. It helps at points like search-ability, clarity and structure. What do you think? I could do that
I mean only the chapters should be alphabetized, the table of contents should not. Or do the follow a special order?
",https://github.com/sindresorhus/awesome/issues/304
298,Badge height,closed,[],2015-08-28T10:27:48Z,vasili111,"Can you please change Awesome badge height so that it will have same height as other badges. For example, in [awesome-AutoHotkey list](https://github.com/ahkscript/awesome-AutoHotkey) awesome badge has different height in comparison to other badges. I think it will look more nice if all badges will have same height.
",https://github.com/sindresorhus/awesome/issues/298
291,Static Site Generator,closed,['list request'],2015-08-25T13:07:05Z,akhyarrh,"Currently, there's no awesome list contain a resource for static site (hosting, comment system, etc). I sometime need to do a little digging to find something I need. So awesome list contain a resource related to static site would be awesome.

We don't need list for static site generator, but a resource for it. Netlify already have awesome list [here](http://www.staticgen.com/) ([source](https://github.com/netlify/staticgen)).

Some list are exist:
- [myles/awesome-static-generators](https://github.com/myles/awesome-static-generators) - last commit 27 Apr
- [planetruby/awesome-staticgen](https://github.com/planetruby/awesome-staticgen) - last commit 2 Jul
- [rogeriopradoj/awesome-static-site-generator](https://github.com/rogeriopradoj/awesome-static-site-generator) - last commit 17 days ago

I open issue here to ask how about make awesome list related to static site (hosting, comment system, embedding service, payment, etc) ?
",https://github.com/sindresorhus/awesome/issues/291
289,Implementation of awesome-sample-apps,closed,[],2015-08-24T19:00:00Z,alferov,"I apologize in advance if someone had this idea before, but what if it would be created a list that would contain links to open-sourced applications.

For example:
- Ruby
  - Rails
    - [railstutorial/sample_app](https://github.com/railstutorial/sample_app) - Ruby on Rails Tutorial sample application.
- JavaScript
  - Angular
    - [ProtonMail/WebClient](https://github.com/ProtonMail/WebClient) - Official AngularJS Web Client for ProtonMail.
  - React
    - [ipselon/react-ui-builder](https://github.com/ipselon/react-ui-builder) - React UI Builder.

It would be beneficial for everyone, who starts playing around with a new framework and prefers to learn by reading code.
I can start working on it (if it hasn't been implemented yet :smile:).
Thanks!
",https://github.com/sindresorhus/awesome/issues/289
269,How can we get non-git users to contribute PRs to awesome lists?,closed,[],2015-08-13T16:18:28Z,simonv3,"Could a bot be set up that does PRs running from a server somewhere that people who don't have github-foo can submit additions to a list for?

cc @RichardLitt 
",https://github.com/sindresorhus/awesome/issues/269
266,contributing.md shows info for creating lists,closed,['enhancement'],2015-08-11T19:45:43Z,inputsh,"I think that these info should be moved to `awesome.md` completely so we could have a `contributing.md` file that contains only info for submitting the content to this list (and of course, the link to `awesome.md`).
",https://github.com/sindresorhus/awesome/issues/266
258,Table of content for each section?,closed,[],2015-08-05T19:47:37Z,AllThingsSmitty,"A TOC at the top of the list would be useful for getting to specific sections, e.g., Front-End Development, Books, Editors, etc. Thoughts/concerns?
",https://github.com/sindresorhus/awesome/issues/258
254,Add Awesome Information Security ,closed,[],2015-08-02T21:15:14Z,fredericksilva,"- add [onlurking/awesome-infosec](https://github.com/onlurking/awesome-infosec)
",https://github.com/sindresorhus/awesome/issues/254
253,Add badge to existing lists,closed,['help wanted'],2015-07-30T16:16:34Z,sindresorhus,"Could use some help with getting the badge [![Awesome](https://cdn.rawgit.com/sindresorhus/awesome/d7305f38d29fed78fa85652e3a63e154dd8e8829/media/badge.svg)](https://github.com/sindresorhus/awesome) into existing lists. Comment on which you've done.

https://github.com/sindresorhus/awesome/blob/master/awesome.md#awesome-badge
",https://github.com/sindresorhus/awesome/issues/253
232,Add awesome-linuxaudio,closed,[],2015-07-16T12:05:26Z,nodiscc,"https://github.com/nodiscc/awesome-linuxaudio/ is a list of software and resources for professional audio/video/live events production on Linux.
",https://github.com/sindresorhus/awesome/issues/232
230,awesome mobile,closed,[],2015-07-11T19:29:03Z,alec-c4,"I'd like to suggest my awesome list for mobile marketing and development - https://github.com/alec-c4/awesome-mobile %)
",https://github.com/sindresorhus/awesome/issues/230
229,Guidance on what the name of a list that contains these entries should be?,closed,[],2015-07-11T06:45:29Z,icyflame,"These are kind of the things that I want to add to this list :- 
1. [Dunning-Kruger effect](https://en.wikipedia.org/wiki/Dunning%E2%80%93Kruger_effect)
2. [Hanlon's Razor](https://en.wikipedia.org/wiki/Hanlon%27s_razor)
3. [Murphy's Law](https://en.wikipedia.org/wiki/Murphy%27s_law)
4. [Stockholm Syndrome](https://en.wikipedia.org/wiki/Stockholm_syndrome)
5. [Flow - psychology](https://en.wikipedia.org/wiki/Flow_%28psychology%29)

Some of the things that are common about these entries are :-
1. Some of them are related to Programming, Open Source. (1, 2, 3)
2. All of them are one of `Adages`, `Aphorisms`, `Psychological syndromes`,
   `Psychological principles`.
3. They are easy to understand, and behavior starts to make sense after
   understanding their gists. (Especially with 1, 2, 4, 5)

I thought about naming the list :-
1. `awesome-behaviour` : Almost everything on the lit is related with behaviour,
   except for entries like 3.
2. `awesome-psychology` : Entries list 2 and 3 do not fit.

So, I would like your opinion on :-
1. **Does an awesome list feel justified?**
   
   I do believe that a list must exist that has a list of all these things. Although, I think that the content is very fragmented. As there are a lot of things that could be part of this list, and the list could probably end up being called `awesome-miscellaneous`.
2. **Do you think that Wikipedia is the right source to link to, for entries like above?**
   
   I am slightly uncomfortable about using WikiPedia as the only source, because content keeps changing, and there's no concrete verification of the information being entered. Would you rather that the list have a link to the Wikipedia page, alongwith the link to a paper/article in a respected journal / blog post by a respected person in the field, along with the entry? This would make the list harder to build, and accept contributions to, but I guess it would be worth it, as everything there would actually be _curated_.
   
   Of course, this list would be something that you can consume in your free time and get to know
   more, so, in that perspective, Wikipedia seems good enough.

P.S. I have read the [Awesome manifesto](https://github.com/sindresorhus/awesome/blob/master/awesome.md), and the contributing guidelines for some awesome lists. Yet, I remain indecisive.
",https://github.com/sindresorhus/awesome/issues/229
228,awesome-productivity,closed,[],2015-07-08T02:30:58Z,jyguyomarch,"Hi,

I started a list on productivity (methods, tools, books...). But before going further, is that something that already exists and that I might have missed? If not, do you think it is a good idea and would fit the awesome framework?
",https://github.com/sindresorhus/awesome/issues/228
227,Is there section for CMS's?,closed,[],2015-07-07T21:20:55Z,gothburz,"I couldn't find any, but I can provide links, SVG's, and .ai files if you need them.
",https://github.com/sindresorhus/awesome/issues/227
222,Awesome list of Responsive Web Design resources,closed,[],2015-07-01T20:30:44Z,jyguyomarch,"Repo https://github.com/bradfrost/this-is-responsive has an impressive list of resources and patterns for Responsive Web Design.

But it is in the form of a web site (that can be contributed to): http://bradfrost.github.io/this-is-responsive/resources.html

Should it be added as an awesome list?
",https://github.com/sindresorhus/awesome/issues/222
219,Regular Expression ,closed,[],2015-06-30T15:15:45Z,hueitan,"Can I add [awesome-regexp](https://github.com/huei90/awesome-regexp) in this list?
",https://github.com/sindresorhus/awesome/issues/219
216,Shouldn't the master list be ordered alphabetically?,closed,[],2015-06-29T15:59:47Z,jyguyomarch,"I find it easier to scan a list if it is ordered alphabetically.

I understand that you ask new list links to be added to the end of the corresponding category. I guess it is to keep track of what's new.

Maybe instead you could ask new links to be inserted alphabetically and a :new: emoji to be added in front. If the category already has a link with :new: then remove the old :new: emoji.
",https://github.com/sindresorhus/awesome/issues/216
213,Badge,closed,[],2015-06-27T13:23:39Z,sindresorhus,"Maybe we can have a badge for people to use in their awesome list if they follow the `awesome.md` guidelines?

I can make something based on the new logo, but we need to find a canonical place to host it where the URL will never change, long cache, but still possible to update it. Any ideas?
",https://github.com/sindresorhus/awesome/issues/213
207,Improve the awesome list ecoystem,closed,['help wanted'],2015-06-24T09:30:22Z,sindresorhus,"A lot of lists are missing important things or just too low of quality. We could be nice internet citizens and help out those lists.

Common things I open issues about in lists:
- Missing license. Here we can suggest the same as this repo or CC0 or some other CC license.
- Missing contributing.md. Can just suggest copying the one in this repo and modify it to own needs.
- Succinct description to each item.
- Commentary on each item. Added by the submitter of why the item is worth reading/consuming. See https://github.com/sindresorhus/awesome-scifi#cities-in-flight-1970-by-james-blish-40 for example.
- Grammar. I find an amazing amount of typos in the lists people make.
- It's readme should have a clear description of what the list contains.
- Quality check added content. Not everything is worth adding. It should be a curation of the best, not a list of everything.

Having all lists follow this would improve the quality considerably.

Maybe we could come up with some guidelines on what's a `awesome` ""certified"" list?

Anything I missed?

**Anyone care to help out opening issues on lists? Both lists included here and not.**
",https://github.com/sindresorhus/awesome/issues/207
206,nzakas/computer-science-in-javascript,closed,[],2015-06-24T02:12:31Z,stevemao,"Not sure if https://github.com/nzakas/computer-science-in-javascript should go here. But it looks awesome. Feel free to close this. :smile: 
",https://github.com/sindresorhus/awesome/issues/206
200,Awesome Vanilla Javascript,closed,[],2015-06-23T08:14:16Z,davidhund,"I just started compiling a little list of–specifically–‘Vanilla’ Javascript resources: https://github.com/davidhund/awesome-vanilla

Before making a PR I'd like to ask if this could be a handy addition to your list-of-lists?
I guess it would fall under the “Front-end Development” section.
",https://github.com/sindresorhus/awesome/issues/200
188,Linux resources?,closed,[],2015-06-12T13:23:40Z,inputsh,"I found two repositories with Linux resources: [awesome-linux](https://github.com/dhamaniasad/awesome-linux) and [awesome-linux-resources](https://github.com/itech001/awesome-linux-resources). They have pretty different content, but I think that we should include at least one of them.

The second one already links back to this repository.
",https://github.com/sindresorhus/awesome/issues/188
187,Shouldn't Git and GitHub cheatsheets go to Development category?,closed,[],2015-06-12T13:19:36Z,inputsh,"We already have them in the miscellaneous category. I think that they should be moved to the development category.
",https://github.com/sindresorhus/awesome/issues/187
184,Remove git-cheat-sheet and github-cheat-sheet?,closed,[],2015-06-07T17:39:31Z,waldyrious,"[Both](https://github.com/ArslanBilal/Git-Cheat-Sheet) [are](https://github.com/tiimgreen/github-cheat-sheet) definitely useful resources, but they don't seem to fit the pattern of the other entries (which are lists of _links_ to awesome resources related to a topic). Instead, there could be an ""awesome-cheatsheets"" repo which would then link to those ([and](https://github.com/search?p=3&q=%22cheat+sheets%22+stars%3A%3E100&type=Repositories) [other](https://github.com/search?p=3&q=cheatsheets+stars%3A%3E100&type=Repositories)) cheatsheets.

Thoughts?
",https://github.com/sindresorhus/awesome/issues/184
177,Organizing the michellaneous category alphabetically,closed,[],2015-06-03T01:42:24Z,inputsh,"I think that it would be more appropriate to organize the lists in every category alphabetically. I think that it would be much easier to browse them if we do so.
",https://github.com/sindresorhus/awesome/issues/177
167,awesome-c no longer maintained on GitHub,closed,[],2015-05-31T01:05:43Z,inputsh,"awesome-c list is no longer on GitHub.

Maybe we should link the new location of this list?
Or someone should continue supporting the development of this list on GitHub?

Anyway, I don't think that this repository should link to that awesome-c repository anymore.
",https://github.com/sindresorhus/awesome/issues/167
157,Consider merging with bayandin/awesome-awesomeness,closed,[],2015-05-25T17:01:42Z,waldyrious,"It would be nice to merge efforts.
Clickable link: https://github.com/bayandin/awesome-awesomeness
/cc @bayandin
",https://github.com/sindresorhus/awesome/issues/157
153,Local awesome lists,closed,['list request'],2015-05-22T19:46:05Z,Stichoza,"I noticed some localized awesome lists that contain packages/libs specific to certain countries. Local bank APIs, cellular operator services, localizations, language packs, etc.

Example: https://github.com/Stichoza/awesome-georgia

What about adding separate category like **Local Lists**? I think it will encourage local open-source communities.
",https://github.com/sindresorhus/awesome/issues/153
151,Suggestion,closed,[],2015-05-22T10:05:00Z,akshitjain,"Aren't the lists should be sorted in alphabetical order under each category?
",https://github.com/sindresorhus/awesome/issues/151
147,Add Regex,closed,[],2015-05-21T14:12:03Z,aloisdg,"Hello,

I made an [awesome-regex](https://github.com/aloisdg/awesome-regex).
Where should I add it? What is the best category?

Thank you and feel free to contribute too :)
",https://github.com/sindresorhus/awesome/issues/147
143,More categories,closed,[],2015-05-20T18:42:58Z,sindresorhus,"The `Miscellaneous` category is getting pretty large. Would be nice to split some of it out into more categories.

Suggestions?
",https://github.com/sindresorhus/awesome/issues/143
138,"Add ""Mad Science Modules""",closed,[],2015-05-19T21:43:04Z,feross,"https://github.com/feross/mad-science-modules
",https://github.com/sindresorhus/awesome/issues/138
130,you dont know js,closed,[],2015-05-17T17:58:59Z,h-nazzal,"why not add [""you dont know js""](https://github.com/getify/You-Dont-Know-JS) book series. seriously one of the best recent books for JavaScript.
",https://github.com/sindresorhus/awesome/issues/130
129,O'Reilly Media Inc,closed,[],2015-05-16T12:59:49Z,vsaw,"I noticed that Books and Repositories of O'Reilly are missing. Since their [public GitHub repositories](https://github.com/oreillymedia) not only contain lots of great tools but also some collaborative books like
- https://github.com/oreillymedia/97-things-every-agile-developer-should-know
- https://github.com/oreillymedia/keep-up-to-date
- https://github.com/oreillymedia/opencv-processing-book
- https://github.com/oreillymedia/open_government
- http://weareallaweso.me/ 
",https://github.com/sindresorhus/awesome/issues/129
128,List of useful Git Hook and .gitignore files,closed,[],2015-05-16T12:44:40Z,vsaw,"I thinks these ones would make a great addition to the list
- https://github.com/pre-commit/pre-commit
- https://github.com/github/gitignore

Given the fact that by then a number of Git related items are in the list maybe it makes sense to move Git (and possibly GitHub) to a separate section?
",https://github.com/sindresorhus/awesome/issues/128
118,"Please add the list of ""Open Source Clones of Popular Games""",closed,[],2015-05-06T02:50:29Z,mdtrooper,"I have been working in script to do:

yaml + mustache_template -> markdown

And it is finish.

https://github.com/mdtrooper/osgameclones
",https://github.com/sindresorhus/awesome/issues/118
114,"Underscore character in front of the ""Basics"" section under Haskell",closed,[],2015-05-03T08:58:43Z,jaredpetersen,"There is an underscore in front of the Haskell ""Basics"" section header and Table of Contents link. I'm not sure if it's intended or not, but it appears to be a nonstandard way of titling in the repo.
EDIT: This is not a problem with the awesome repository, as the issue is actually located in krispo/awesome-haskell. Apologies.
",https://github.com/sindresorhus/awesome/issues/114
112,Arrange the lists in alphabetical Order.,closed,[],2015-04-29T21:06:30Z,AchoArnold,"Hey I think it will be a great idea to arrange this list in an alphabetical order. E.g 
#### Back-end development
- Django
- Play1 Framework
- CakePHP
- Symfony2
- Laravel

_Becomes_
#### Back-end development
- CakePHP
- Django
- Laravel
- Play1 Framework
- Symfony2
",https://github.com/sindresorhus/awesome/issues/112
107,AwesomeOpenSource,closed,[],2015-04-07T13:08:23Z,jeffreyjackson,"We are creating a github org for all awesome open source repos.  I am working with a few individuals who are also managing their own awesome repos, and I think to gain more traction we need to work together.  What are your thoughts about collectively moving your awesome repos to https://github.com/AwesomeOpenSource

The idea is that visibility for these repos would be increased due to more traffic to the org.  What are your thoughts?  Let me know if there is anything you'd like to discuss!
",https://github.com/sindresorhus/awesome/issues/107
73,Suggestion.,closed,[],2015-01-16T22:20:18Z,melvin0008,"I created a repo called [awesome-julia](https://github.com/melvin0008/awesome-julia).  
The current repo under Julia is Julia.jl on your list.  
Is it possible for two links to co-exist under one programming language.    
",https://github.com/sindresorhus/awesome/issues/73
51,Suggestion,closed,[],2014-12-01T20:17:27Z,scalp42,"Hi there,

Great list. Would adding https://github.com/JuanitoFatas/fast-ruby make sense ?

Thanks in advance!
",https://github.com/sindresorhus/awesome/issues/51
33,Awesome Radio,closed,[],2014-09-12T08:23:55Z,niclashoyer,"I recently stared [awesome-radio](https://github.com/kyleterry/awesome-radio) maybe it could be added to the list.
",https://github.com/sindresorhus/awesome/issues/33
20,Have you considered breaking + regrouping Miscellaneous section?,closed,[],2014-07-28T15:40:44Z,unnawut,"It looks like your Miscellaneous section has grown to 30 entries already. I feel it's a little difficult to browse now. I would like to suggest regrouping them, for example:
- Web development:
  - JavaScript Must Watch Talks
  - ES6 tools
  - Web Tools
  - HTML5
- Databases & Big Data:
  - Big Data
  - Hadoop
  - Data Science
- Theories & Practices:
  - Papers We Love
  - Algorithms
  - Talks

If you agree I could prepare a more proper pull request for you to consider.
",https://github.com/sindresorhus/awesome/issues/20
5,Node.js a programming language?,closed,[],2014-07-13T17:13:17Z,sddhrthrt,"Maybe we could name the list something else - makes viewers [doubt the awesomeness](https://news.ycombinator.com/item?id=8027754) of the list.
",https://github.com/sindresorhus/awesome/issues/5
